1413393238.005760 1.582176 -2.625641 0.244621 0.035333 -0.818235 0.041277 0.572310
1413393238.105761 1.563860 -2.632480 0.240377 0.044026 -0.822493 0.028866 0.566333
1413393238.205760 1.541570 -2.640721 0.239946 0.047281 -0.823470 0.019399 0.565054
1413393238.305760 1.515395 -2.652533 0.245152 0.047230 -0.824090 0.013446 0.564326
1413393238.405761 1.483265 -2.668179 0.262126 0.043812 -0.824319 0.012308 0.564294
1413393238.505760 1.446018 -2.689636 0.283360 0.033479 -0.822340 0.021251 0.567614
1413393238.605761 1.405867 -2.712800 0.296320 0.018525 -0.818340 0.037863 0.573187
1413393238.705760 1.365539 -2.732441 0.302431 0.005654 -0.816118 0.051890 0.575523
1413393238.805760 1.322776 -2.746317 0.301151 -0.000566 -0.814483 0.057361 0.577345
1413393238.905761 1.279475 -2.752133 0.299835 0.002644 -0.814259 0.049699 0.578364
1413393239.005760 1.232289 -2.753437 0.300314 0.013008 -0.813884 0.031743 0.580014
1413393239.105761 1.187100 -2.751451 0.303765 0.022407 -0.813951 0.016896 0.580256
1413393239.205760 1.143335 -2.750301 0.307536 0.027853 -0.814021 0.008258 0.580109
1413393239.355761 1.076236 -2.754690 0.312126 0.030161 -0.814606 0.002777 0.579223
1413393239.455760 1.030905 -2.762637 0.316349 0.029047 -0.815387 0.002843 0.578181
1413393239.555760 0.984851 -2.774041 0.324872 0.029273 -0.815744 0.002825 0.577666
1413393239.655761 0.936856 -2.790613 0.333106 0.022452 -0.816399 0.014513 0.576869
1413393239.755760 0.888534 -2.807102 0.342731 0.009570 -0.816540 0.034293 0.576189
1413393239.855761 0.836306 -2.820768 0.351715 0.004107 -0.817714 0.042652 0.574028
1413393239.955760 0.783212 -2.829814 0.360676 0.006854 -0.818594 0.039380 0.572980
1413393240.055760 0.730899 -2.834160 0.371686 0.014237 -0.816936 0.030092 0.575767
1413393240.155761 0.673933 -2.838430 0.384640 0.024473 -0.814068 0.016742 0.580012
1413393240.255760 0.617882 -2.843783 0.390461 0.030635 -0.813149 0.010236 0.581159
1413393240.355761 0.563472 -2.851906 0.386077 0.029702 -0.813403 0.013181 0.580792
1413393240.455760 0.509468 -2.862250 0.372222 0.024188 -0.812876 0.022110 0.581514
1413393240.555760 0.454927 -2.873078 0.352646 0.016971 -0.812485 0.032550 0.581825
1413393240.655761 0.400735 -2.881635 0.341115 0.012819 -0.812457 0.036884 0.581711
1413393240.755760 0.338703 -2.887288 0.348481 0.013396 -0.811796 0.031593 0.582932
1413393240.855761 0.277856 -2.889883 0.363150 0.017080 -0.808431 0.021917 0.587934
1413393240.955760 0.221796 -2.893118 0.367773 0.017185 -0.802930 0.015806 0.595616
1413393241.055760 0.174138 -2.896075 0.358736 0.015378 -0.798055 0.013589 0.602235
1413393241.155761 0.131165 -2.899897 0.337997 0.006855 -0.797483 0.020652 0.602948
1413393241.255760 0.091414 -2.903754 0.310214 -0.002328 -0.799685 0.029232 0.599704
1413393241.355761 0.053542 -2.904379 0.282792 -0.007115 -0.807358 0.031181 0.589195
1413393241.455760 0.016460 -2.900813 0.260014 -0.007732 -0.813666 0.027643 0.580623
1413393241.555760 -0.020636 -2.893205 0.242747 -0.002397 -0.814032 0.017719 0.580544
1413393241.655761 -0.058811 -2.883754 0.228471 0.004286 -0.810923 0.007991 0.585083
1413393241.755760 -0.094791 -2.875393 0.214458 0.008826 -0.809034 0.001544 0.587694
1413393241.855761 -0.131763 -2.869417 0.201385 0.012640 -0.810190 -0.001303 0.586030
1413393241.955760 -0.166804 -2.867533 0.191233 0.015451 -0.806813 -0.002003 0.590601
1413393242.055760 -0.199821 -2.869940 0.182653 0.017781 -0.802299 -0.000756 0.596657
1413393242.155761 -0.231543 -2.876141 0.176346 0.018675 -0.796189 0.003057 0.604752
1413393242.255760 -0.255178 -2.885215 0.173635 0.017621 -0.789775 0.009269 0.613073
1413393242.355761 -0.275284 -2.895030 0.170182 0.014603 -0.789920 0.015749 0.612833
1413393242.455760 -0.284559 -2.905097 0.167645 0.007878 -0.798578 0.027352 0.601218
1413393242.555760 -0.290341 -2.913679 0.164675 0.000824 -0.810282 0.039067 0.584736
1413393242.655761 -0.295678 -2.917658 0.164561 -0.002124 -0.817357 0.044144 0.574433
1413393242.755760 -0.303750 -2.916283 0.168413 -0.005253 -0.818123 0.049831 0.572856
1413393242.855761 -0.315490 -2.909277 0.174733 0.000715 -0.816467 0.050643 0.575166
1413393242.955760 -0.331347 -2.897012 0.183298 0.021099 -0.816184 0.041434 0.575919
1413393243.055760 -0.347813 -2.883771 0.193124 0.043479 -0.817939 0.039185 0.572320
1413393243.155761 -0.367999 -2.872585 0.203865 0.064927 -0.818084 0.046276 0.569545
1413393243.255760 -0.389240 -2.863351 0.219064 0.084923 -0.809462 0.058632 0.578032
1413393243.355761 -0.411937 -2.855450 0.228933 0.099436 -0.799604 0.070091 0.588075
1413393243.455760 -0.432861 -2.848333 0.229161 0.108959 -0.792791 0.078646 0.594495
1413393243.555760 -0.450229 -2.841593 0.218972 0.115238 -0.789362 0.085392 0.596939
1413393243.655761 -0.462761 -2.834269 0.203166 0.120149 -0.789011 0.088782 0.595940
1413393243.755760 -0.469984 -2.826379 0.189078 0.124242 -0.791429 0.089627 0.591753
1413393243.855761 -0.472837 -2.819034 0.180127 0.126205 -0.793351 0.090564 0.588612
1413393243.955760 -0.471968 -2.812222 0.175588 0.127577 -0.793669 0.090293 0.587929
1413393244.055760 -0.469374 -2.807152 0.174033 0.128728 -0.793483 0.089043 0.588120
1413393244.155761 -0.462994 -2.804124 0.174984 0.130853 -0.793828 0.087612 0.587401
1413393244.255760 -0.453374 -2.804447 0.176036 0.137805 -0.793185 0.091975 0.586011
1413393244.355761 -0.441056 -2.808712 0.177041 0.150319 -0.792310 0.099399 0.582898
1413393244.455760 -0.426102 -2.815758 0.175737 0.159314 -0.788557 0.109937 0.583704
1413393244.555760 -0.408596 -2.822367 0.162607 0.164565 -0.786068 0.120792 0.583459
1413393244.655761 -0.388131 -2.829002 0.141650 0.168483 -0.785981 0.129420 0.580602
1413393244.755760 -0.364527 -2.833961 0.127372 0.169684 -0.785812 0.137175 0.578696
1413393244.855761 -0.338267 -2.836884 0.122364 0.167451 -0.786911 0.145646 0.575776
1413393244.955760 -0.316637 -2.837944 0.137105 0.166178 -0.786783 0.148259 0.575653
1413393245.055760 -0.296821 -2.834016 0.158074 0.168775 -0.790482 0.142855 0.571180
1413393245.155761 -0.273890 -2.826751 0.169731 0.171173 -0.795944 0.137733 0.564094
1413393245.255760 -0.250813 -2.818069 0.170751 0.173090 -0.800014 0.133194 0.558817
1413393245.355761 -0.231473 -2.809985 0.162454 0.175435 -0.800089 0.128753 0.559019
1413393245.455760 -0.212558 -2.802712 0.146495 0.177480 -0.797553 0.124800 0.562881
1413393245.555760 -0.194651 -2.797300 0.124006 0.179040 -0.794062 0.121323 0.568059
1413393245.655761 -0.177320 -2.793909 0.103779 0.179603 -0.790713 0.117722 0.573286
1413393245.755760 -0.160324 -2.793698 0.084546 0.179257 -0.790384 0.113028 0.574791
1413393245.855761 -0.143046 -2.795218 0.068527 0.174859 -0.792098 0.112822 0.573827
1413393245.955760 -0.123488 -2.799647 0.054678 0.166851 -0.796094 0.117968 0.569630
1413393246.055760 -0.104447 -2.804350 0.041826 0.155876 -0.802258 0.128557 0.561746
1413393246.155761 -0.088097 -2.807489 0.029919 0.147683 -0.807467 0.136743 0.554516
1413393246.255760 -0.077520 -2.808236 0.021170 0.152882 -0.804904 0.140214 0.555964
1413393246.355761 -0.071928 -2.807246 0.013880 0.172021 -0.796465 0.137307 0.563204
1413393246.455760 -0.067728 -2.806073 0.007599 0.188485 -0.786832 0.137897 0.571274
1413393246.555760 -0.062290 -2.804663 0.001218 0.199635 -0.780274 0.140976 0.575712
1413393246.655761 -0.054542 -2.802597 -0.006167 0.207572 -0.779365 0.142886 0.573662
1413393246.755760 -0.044858 -2.801067 -0.012640 0.212242 -0.779443 0.144104 0.571539
1413393246.855761 -0.033349 -2.800779 -0.020711 0.215289 -0.778471 0.144695 0.571574
1413393246.955760 -0.019844 -2.802202 -0.031567 0.217566 -0.775588 0.147415 0.573931
1413393247.055760 -0.003473 -2.805420 -0.047100 0.220043 -0.774816 0.149403 0.573515
1413393247.155761 0.015131 -2.810567 -0.065457 0.221841 -0.774989 0.152487 0.571775
1413393247.255760 0.035947 -2.816878 -0.088176 0.222367 -0.780544 0.157531 0.562573
1413393247.355761 0.056030 -2.824068 -0.113670 0.223005 -0.790375 0.161039 0.547396
1413393247.455760 0.072297 -2.832237 -0.138896 0.222904 -0.797208 0.165916 0.535953
1413393247.555760 0.082040 -2.841340 -0.162523 0.221314 -0.800886 0.171813 0.529228
1413393247.655761 0.083922 -2.850926 -0.184840 0.219450 -0.802676 0.179342 0.524775
1413393247.755760 0.076759 -2.860482 -0.206666 0.219681 -0.801209 0.185088 0.524925
1413393247.855761 0.061235 -2.869032 -0.227211 0.218726 -0.799537 0.192733 0.525123
1413393247.955760 0.036909 -2.875909 -0.241764 0.217622 -0.784950 0.201200 0.544071
1413393248.055760 0.007955 -2.876713 -0.254698 0.221228 -0.769919 0.200925 0.563837
1413393248.155761 -0.019017 -2.870136 -0.268173 0.225941 -0.762702 0.196809 0.573151
1413393248.255760 -0.044336 -2.858173 -0.276427 0.230637 -0.763619 0.190357 0.572238
1413393248.355761 -0.066859 -2.841824 -0.276871 0.234087 -0.767049 0.183813 0.568376
1413393248.455760 -0.084990 -2.822561 -0.272134 0.232010 -0.764356 0.181987 0.573421
1413393248.555760 -0.098579 -2.802799 -0.258829 0.226215 -0.758666 0.183990 0.582580
1413393248.655761 -0.108996 -2.782554 -0.238272 0.221754 -0.755649 0.184507 0.588028
1413393248.755760 -0.113118 -2.757289 -0.217254 0.220992 -0.759737 0.178159 0.584997
1413393248.855761 -0.112461 -2.727517 -0.197623 0.221902 -0.769391 0.168816 0.574716
1413393248.955760 -0.108146 -2.697192 -0.183417 0.222251 -0.784563 0.158675 0.556675
